%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
4340001000,4340000000,0.831128342166984,0.01644907672713954,0.24981280165643685,-0.012932299417546962,0.020328212203178996,-0.01979292742852913,0.9995137615081677,-0.04851675157379416,0.02404433711834271,-0.015894721799448265,1.0801602836349158,-0.4177482854590297,-0.38398757229312525,-2.3272404327687153,0.6126277880776665,-1.067304137701533,15.696581217869277,-6.825056571087152,0.14241302596962474,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6079743976254859,-0.10672936819276747,0.07669790423925128,0.9948526230173567,0.06340537656358708,-0.48243878601666085,35.829255007521915,2.2835219474043416,-49.929675415429955,-0.9369809753426956,-4.817846949835927,3.7549442328397173,15.349278197085393,-14.559237690325208,14.707657611499044,-21.79178005521758,21.626748131931407,4.668161904230362,0.0,0.0,0.0,1,1,1,0
4350001000,4350000000,0.8305304534901938,0.016716128613850124,0.24959584149832797,-0.007124316639443947,0.018214996757705035,-0.021591673430059917,0.9995755387383324,-0.0706968977255732,0.028963752836102714,-0.02796208314526756,1.1976870889232205,-0.48150033513315293,-0.3652599067699887,-2.1087887975871884,0.3712553554743554,-1.3461681314623768,7.812423337510931,-5.905445903394501,3.589347161221733,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.619508776787788,-0.10599424255175123,0.06961479296743414,1.2914622276184378,0.08230932944068442,-0.9104074324347233,23.492665912695596,1.4972686280152092,-35.66405386818434,-0.9030906297865053,-4.618843131666578,3.611399307627117,14.900372105801877,-14.16436660906516,14.011369049237665,-20.854904280044074,20.331196376833063,4.862069153592913,0.0,0.0,0.0,1,1,1,0
4360001000,4360000000,0.8297216859336451,0.01702030603610814,0.24924426452707282,-0.0009223157966472603,0.01581354073080557,-0.02320534990713167,0.9996052185732195,-0.09069252752553708,0.03146944422782966,-0.04281808442869528,1.2364912564794601,-0.535462142525976,-0.31252216266192356,-1.8903371624056606,0.12988292287104342,-1.6250321252232214,-0.047063622891757945,-4.868100417727788,6.939991029815856,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6333924225413599,-0.10510939004793346,0.058965276308798706,1.4647059412712586,0.09335074912389063,-1.1957198633803325,11.156076817869277,0.7110153086260769,-21.39843232093873,-0.8504698275172347,-4.318972719153649,3.3913687352954422,14.303710948456063,-13.622834860824447,13.229526110782254,-19.662151829099507,18.738529496901887,5.111325794917411,0.0,0.0,0.0,1,1,1,0
4370001000,4370000000,0.8287238846608559,0.017337471750653262,0.24873018434329536,0.00527771086473229,0.013168151880093494,-0.024471719250032636,0.9995998601945874,-0.10850364097368569,0.031561411293523536,-0.06046272564973132,1.196841654013326,-0.5785282556654592,-0.2268618789701507,-1.6718855272241337,-0.11148950973226768,-1.903896118984065,-7.877897551643574,-3.731308810376557,10.170267188058103,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6483916759767184,-0.1041534360132531,0.04617591641806949,1.5145837639758186,0.09652963561320567,-1.3383760788534889,-1.1805122769570389,-0.07523801076305592,-7.132810773693123,-0.7776062137066608,-3.9101583753020535,3.088697741035002,13.578355704639728,-12.953265247686707,12.375721289074853,-18.24388528005238,16.890052884946655,5.4090220034890475,0.0,0.0,0.0,1,1,1,0
4380001000,4380000000,0.8275588948353443,0.017643488514225158,0.24802571454761949,0.011081828943339464,0.010329059080633907,-0.02523334266544265,0.999566797179512,-0.12413023807001906,0.029239654033184348,-0.08089600680837575,1.079032726824856,-0.6098932245504834,-0.10958185760395053,-1.4534338920426066,-0.352861942335579,-2.1827601127449086,-15.679011799809732,-2.53676568614382,13.26120223226156,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6632728781843813,-0.10320500577964903,0.03267327544997099,1.4410956957321182,0.09184598890862956,-1.3383760788541919,-13.517101371783355,-0.8614913301521878,7.132810773552478,-0.682987433526562,-3.3843227631167068,2.6972315500361113,12.743367353944631,-12.174280571735522,11.463547077057514,-16.630467210571037,14.827071933776029,5.748247954593016,0.0,0.0,0.0,1,1,1,0
4390001000,4390000000,0.8262485616206283,0.017914219083563495,0.24710296874066923,0.0160984671310672,0.007350425530455262,-0.025338420298276376,0.9995222734173257,-0.1375723188145372,0.024504172446812106,-0.10411792790462858,0.8833538840038188,-0.6292851473371464,0.037850930663310044,-1.2349822568610798,-0.5942343749388901,-2.4616241065057523,-23.45248584531705,-1.3494697434895697,16.19893762755184,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.676802370254866,-0.10234272467906018,0.01988391555922773,1.2442417365401575,0.07929980901016226,-1.1957198633824424,-25.85369046660967,-1.6477446495413202,21.398432320798094,-0.5651011321487172,-2.733388545602523,2.210815387489081,11.817806875962493,-11.304503635054527,10.506595967672238,-14.85226019832395,12.590892036198674,6.122093823514519,0.0,0.0,0.0,1,1,1,0
4400001000,4400000000,0.8248147301802262,0.018125526215407944,0.24593406052306832,0.019938520081049595,0.004287178054951836,-0.024641239989133323,0.9994883114939868,-0.1488298832072401,0.01735496653440681,-0.13012848893848977,0.6100587534037388,-0.6371982602994088,0.21385654851461322,-1.0165306216795527,-0.8356068075422012,-2.740488100266596,-31.203306873643694,-0.25763819942854527,18.97474023898867,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6877464932786898,-0.10164521804342545,0.00923439890056417,0.9240218863999359,0.05889109591780384,-0.9104074324382392,-38.19027956143599,-2.4339979689304525,35.664053868043695,-0.42243495474490356,-1.9492783857644156,1.6232944785842172,10.820735250285122,-10.362557239727334,9.518460453861106,-12.939626820979505,10.222818585023319,6.5236497855387485,0.0,0.0,0.0,1,1,1,0
4410001000,4410000000,0.8232849248155204,0.01825813179027185,0.2444963102786585,0.022321986558733787,0.0012014131797945889,-0.02305428510410292,0.9994842597363811,-0.15619918985558987,0.009249773403932994,-0.15736565496931515,0.32346550670240837,-0.629512152443101,0.3855775384087871,-0.4573307013377136,-0.7854318233797591,-2.706945110838559,-26.121897142749926,1.7760461862683636,15.381346335600647,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6948715883463701,-0.10119111120468377,0.002151287628704826,0.4804361453114532,0.030619849631554286,-0.48243878602158397,-50.526868656262316,-3.220251288319585,49.92967541528931,-0.2534765464869011,-1.0239149466073023,0.9285140485118433,9.771213456504228,-9.36706418783752,8.512733028566117,-10.922929656206136,7.764156973058597,6.946006015950902,0.0,0.0,0.0,1,1,1,0
4420001000,4420000000,0.8217093863806809,0.018312194182797777,0.24278786552316495,0.023396437975437605,-0.001808989356901442,-0.02070162471396501,0.9995102685724496,-0.15797649723399446,0.0016463300668116613,-0.1842673911552607,0.08745978703842931,-0.6019167193563487,0.5217646714686931,0.10186922565678613,-0.7352568440445404,-2.6734021263506698,-21.08860559324467,3.737362393375186,11.871926518032634,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.053913578425630486,0.04852345435223557,0.12290613452791047,8.688302474211568,-8.336647281468746,7.50300618472934,-8.832531281672253,5.25621259311329,7.382252690036172,-0.0032387185585010395,0.0028399260726214557,0.0031813854817098965,1,1,1,1
4430001000,4430000000,0.8201440348684071,0.018292730890919255,0.2408120805550363,0.023413502955950415,-0.0046406514218151765,-0.017757491580683096,0.9995573739043072,-0.15416180534245416,-0.005455363476957497,-0.21083369749632738,-0.09851442162309818,-0.5547692292972268,0.6233571724256954,0.661069152651286,-0.6850818647093216,-2.6398591418627806,-16.117475493137224,5.696829991607412,8.464452676763285,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.3477496099125908,1.1312593399899542,-0.6343292692274144,7.591063282998917,-7.289929322704573,6.502872415292785,-6.698794275046261,2.7402908379959356,7.8254799830797666,-0.20220341792192856,0.17804388038168753,0.20813064701106557,1,1,1,1
4440001000,4440000000,0.8186447902713985,0.018204759412569806,0.23857230967272142,0.02262122609050584,-0.007191809120302204,-0.01439259573788626,0.9996146313453326,-0.144755114180969,-0.012055307227374478,-0.2370645739925152,-0.23512582035457838,-0.48780446127611937,0.6914162271295633,1.2202690796457858,-0.6349068853741029,-2.6063161573748914,-11.216977531363908,7.708451163383742,5.165344379056793,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0256429230937933,2.1418043308608383,-1.2485896833190828,6.498556862458031,-6.245533113628646,5.525924213198504,-4.552081213996566,0.2576971005153439,8.268778070366881,-0.6641553829563658,0.5875816285938708,0.7194243366413163,1,1,1,1
4450001000,4450000000,0.8172675725823543,0.018053297245682946,0.23607190717466903,0.02126388347964427,-0.009359513528716468,-0.010773594857364103,0.9996720344291519,-0.129756423749539,-0.018153501184439286,-0.2629600206438241,-0.3230985405981054,-0.4002989200838092,0.7270094537827553,1.7794690066402852,-0.584731906038884,-2.572773172887002,-6.389627864780111,9.809925542915208,1.9694694429026496,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.9426530653468945,3.082773537041443,-1.7233073866071493,5.429844192180639,-5.222081456324595,4.5857540713885285,-2.422754676191616,-2.1502632265198116,8.705237127182691,-1.3253255204939391,1.1789476792301672,1.5183487094996346,1,1,1,1
4460001000,4460000000,0.8160683017939742,0.017843361888192202,0.233314227359328,0.019582110074091195,-0.011037680512143246,-0.007063075359191758,0.999722373231903,-0.10916573404816403,-0.023749945348151925,-0.28852003745025423,-0.3631491621234797,-0.2912322738643949,0.7310954252922964,2.3386689336347866,-0.5345569267036652,-2.5392301883991126,-1.6312622950536746,12.022983994409003,-1.13984703683718,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0616667409008236,3.95678206860833,-2.06191465795167,4.4039862517584965,-4.2381971528759905,3.6959544828049076,-0.34117723929981025,-4.4422847503008995,9.12794732881241,-2.1219447373667757,1.8996365408115725,2.5861900207131936,1,1,1,1
4470001000,4470000000,0.8151028978989575,0.017579970838031093,0.23030262452514702,0.017813349947938827,-0.01211595644440611,-0.0034200549533121437,0.999762067387629,-0.0829830450768442,-0.02884463971851238,-0.31374462441180534,-0.355915692010983,-0.15944506248379453,0.7044083031916776,2.897868860629286,-0.4843819473684465,-2.5056872039112235,3.06980847868588,14.353790510481375,-4.190810509554015,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.345570653984383,4.766445035637986,-2.2678437762126817,3.440044020783361,-3.3125030053664446,2.8701179403896617,1.6622885190104597,-6.577062078019196,9.529998850541258,-2.990243940407003,2.697142721859084,3.904234525409166,1,1,1,1
4480001000,4480000000,0.8144272808900038,0.017268141593133137,0.2270404529705749,0.01619265625129702,-0.01247936472989474,-1.0331067821757068e-06,0.9997910098307538,-0.05120835683557953,-0.033437584295520656,-0.3386337815284776,-0.30187842431061884,-0.0037923358594472547,0.6473425792013098,3.457068787623786,-0.43420696803322767,-2.4721442194233343,7.733541590645901,16.79334068952418,-7.223148859595522,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.757251508826673,5.51437754820708,-2.344527020250271,2.557078478847032,-2.463621815879634,2.121836937084865,3.5572800210707527,-8.513289816866063,9.90448186765439,-3.8664540364467483,3.5189607308936983,5.453768478714727,1,1,1,1
4490001000,4490000000,0.8140973707598125,0.01691289165143187,0.22353106699406053,0.014953870553950217,-0.012008704487765254,0.003038379768185529,0.9998114527351473,-0.013841669324370004,-0.03752877907917676,-0.363187508800271,-0.2012747824631113,0.1767063062649391,0.5598378492703057,4.016268714618286,-0.3840319886980089,-2.4386012349354447,12.38858729823244,19.3177668020024,-10.288114864953789,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.259596009656532,6.203194716392112,-2.295396668924474,1.7741506055411804,-1.7101763864990716,1.4647039658324843,5.313434689212642,-10.209662574032762,10.244486555437021,-4.686805932318139,4.312585076436411,7.216078135757048,1,1,1,1
4500001000,4500000000,0.814169087501083,0.016519238510860793,0.2197778208940526,0.014331202292780027,-0.01058168815457736,0.005541230149500531,0.9998259544966179,0.029117017456784522,-0.041118224069480666,-0.3874058062271855,-0.054012373579075186,0.3827188436933734,0.4412634983415511,4.575468641612786,-0.33385700936279017,-2.4050582504475555,17.072186619574207,21.888449869724013,-13.448501355897308,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.815490860702875,6.835511650269635,-2.1238850010953416,1.1103213804576342,-1.0707895193084624,0.9123115195746294,6.900389945767728,-11.624874956710556,10.543103089174348,-5.387530534853303,5.02551026700822,9.172449751663304,1,1,1,1
4510001000,4510000000,0.8147041739370049,0.01609563024911814,0.21580490220712853,0.014483133499509734,-0.00813709525067373,0.0073821697712738435,0.9998347513936415,0.07941455271458074,-0.043176745372218814,-0.4050387023806137,0.0936314433731074,0.5764527353174288,0.31086588306165086,5.484038421868282,-0.0778472582244914,-1.1215209822421104,12.47806929242349,16.83993826630255,-12.634294646081125,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.38782276619462,7.4139434599162035,-1.8334242956229323,0.5846517831880789,-0.5640840163913339,0.4782520912532817,8.287783213067627,-12.717621572090877,10.793421644151561,-5.904858750884344,5.605230811130097,11.304169581560565,1,1,1,1
4520001000,4520000000,0.8157876642151137,0.015664237261553044,0.21171983142198042,0.015260125933393764,-0.0048646256460748655,0.008574138452505894,0.9998349604427812,0.13879778589414932,-0.042675169233970564,-0.40983622587202795,0.19589741806954522,0.7192194168530941,0.18863993081325445,6.39260821404569,0.17816248587414374,0.1620162839592405,7.988689270503994,11.701776590150303,-11.802167712917447,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,11.939478430360682,7.941105255408372,-1.4274468313672966,0.21620279332434222,-0.20868267983139788,0.1761181738105364,9.445251913443826,-13.446597027364902,10.988532395653873,-6.175021487243452,5.999241217323096,13.592523880576202,1,1,1,1
4530001000,4530000000,0.8175104153146271,0.015250660522575366,0.2076509622652282,0.01643859179247347,-0.0010196967465121755,0.009165341379449575,0.999822348937962,0.20726671699549182,-0.03961349565473602,-0.401798376701429,0.253606144514117,0.8103161336259219,0.07508599415078945,7.301178006223099,0.43417222997277893,1.4455535501605912,3.559812866228946,6.511801276410217,-10.891779498182931,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9430852409640753,-0.11037775486114608,3.656108118306638e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,13.43334455742998,8.419612146822697,-0.9093848871884905,0.024035390458138295,-0.02320831171216753,0.019502260188403397,10.342433469228013,-13.77049592972412,11.121525518966465,-6.134249650762714,6.155035994108182,16.018798903837297,1,1,1,1
4540001000,4540000000,0.8199632842147627,0.014880501006594962,0.20372664846349206,0.017797196828575532,0.0031401472836502025,0.009206748197375656,0.9997942963668637,0.2848213460186082,-0.03399172463451518,-0.38092515486881673,0.26716974927009657,0.8493919516231198,-0.028808888460058742,8.209747798400507,0.6901819740714141,2.7290908163619414,-0.8460273401190956,1.3026173838818178,-9.866139606904897,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.943452082664526,-0.11044399243300655,7.666197225445043e-05,0.14209724405536633,-0.02565732413426108,0.029466585907346396,27.008634095614244,-4.876725682132488,5.549251588505013,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,14.832307851631432,8.85207924423573,-0.28267074194656594,0.0,0.0,0.0,10.948965302751759,-13.648012886359822,11.18549118937456,-5.718774148274257,6.020109650006349,18.564280906471012,1,0,1,1
4550001000,4550000000,0.8232371278947385,0.014579359688021695,0.20007524374339208,0.019115243888492374,0.007356709022539785,0.008753922915873048,0.9997518967809084,0.3714616729634984,-0.025809856173308034,-0.34721656037419135,0.236658092256845,0.8363974535831528,-0.12180466820637902,9.118317590577915,0.9461917181700494,4.0126280825632925,-5.259936463532706,-3.8980291206391673,-8.711640756383233,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9461736512332994,-0.11093540356057854,0.0006351003465933354,0.39723291204326366,-0.0717250615924137,0.08085208254445178,24.018499501966307,-4.336821809498231,4.727847738916285,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,16.09925501719395,9.241121657724028,0.44926332549842196,0.0,0.0,0.0,11.234484836346638,-13.037842504463129,11.173519582163301,-4.8648258866102125,5.5419566935386015,21.210256143604532,1,0,1,1
4560001000,4560000000,0.8274228033337718,0.014372837541265433,0.19682510183154842,0.020171338770481047,0.011372387804795322,0.007867644643752222,0.9997008982968774,0.4671876978301629,-0.015067890271114555,-0.3006725932175525,0.16185816610263473,0.7715373459763984,-0.20264220152763854,10.026887382755326,1.2022014622686852,5.296165348764646,-9.707555143821434,-9.0670332277404,-7.4380705004009,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9512970697522694,-0.11186049686910032,0.0016663234948238283,0.6224672340946822,-0.11239376032422384,0.12402354068567009,21.02836490831837,-3.7969179368639736,3.9064438893275577,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,17.197072758346458,9.589354497364141,1.2829850362864177,0.0,0.0,0.0,11.168629492344195,-11.898679391225471,11.07870087261795,-3.508635772602709,4.668071633225928,23.938010870365027,1,0,1,1
4570001000,4570000000,0.8326111675110808,0.014286535540736032,0.19410457645458118,0.020742306744790308,0.014931173733280135,0.006613318484696097,0.9996514796570212,0.571999420618601,-0.0017658269279348104,-0.2412932533989005,0.04232350673340035,0.655224691494874,-0.27027711762909323,10.935457174932735,1.4582112063673205,6.579702614965997,-14.210101293079456,-14.18581541064889,-6.078589679295953,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9585233247620711,-0.1131652819713085,0.0030881910319870616,0.8178002102096222,-0.14766342032969157,0.1589809603310013,18.038230314670432,-3.2570140642297165,3.0850400397388307,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,18.088647779317867,9.89939287323263,2.215062111557371,0.0,0.0,0.0,10.721036693076087,-10.18921815383834,10.894125236023662,-1.5864347130838752,3.3459489775893267,26.72883134187967,1,0,1,1
4580001000,4580000000,0.8388930774058828,0.014346054660843358,0.19204202133911052,0.02060232367910794,0.01777934916510702,0.005059192879065782,0.9996168483822683,0.6858968413288129,0.014096333856231227,-0.16907854091823532,-0.12258608098046299,0.48803597639248264,-0.3241133389526535,11.844026967110143,1.7142209504659558,7.863239881167349,-18.78520737847885,-19.240263976800282,-4.689688256291121,1.1230243048591702,0.19550027670283096,-5.278436041178744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.9675534028033399,-0.11479576847993961,0.004818562573124163,0.9832318403880831,-0.1775340416088168,0.18572434148044537,15.048095721022495,-2.71711019159546,2.263636190150103,0.6790313778455064,0.19784186360092326,6.43710823650948e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.6970040768959173,-0.10105520036736743,-5.830406596692253e-08,0.0,0.0,0.0,0.0,0.0,0.0,18.736866784337096,10.173851895406042,3.24206227245123,0.0,0.0,0.0,9.86134386087383,-7.868153399492769,10.612882847665631,0.9655463851141732,1.523083235149791,29.564003813275633,1,0,1,1
